path,class,filename,is_valid,hash,split
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11723328-923096277_jpg.rf.31c4d2b330f45f7d3b72407af91d17e8.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11723328-923096277_jpg.rf.31c4d2b330f45f7d3b72407af91d17e8.jpg,True,31c182a96b8ed24c957f627b945019f2,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11244069-3499796822_jpg.rf.fff899360ed557c2fb3888ae961763b8.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11244069-3499796822_jpg.rf.fff899360ed557c2fb3888ae961763b8.jpg,True,1acb2cb6e7e41491ba7fcbab961489d7,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11707043-2731671042_jpg.rf.36c211e9cb8ebf86f2ac352fd9e4979a.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11707043-2731671042_jpg.rf.36c211e9cb8ebf86f2ac352fd9e4979a.jpg,True,75d49e98d188b4606d49bfeec6cb894c,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11373070-218115582_jpg.rf.d3f7b05ef61ddebd7e62ff79e0582ce8.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11373070-218115582_jpg.rf.d3f7b05ef61ddebd7e62ff79e0582ce8.jpg,True,3f4359cd36624c007a35bba10d9435b1,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12012131-3681073816_jpg.rf.a77f7430b9305974e61bd96980080e98.jpg,non_fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12012131-3681073816_jpg.rf.a77f7430b9305974e61bd96980080e98.jpg,True,38e1e2e91374090aa3e03ef8887d44b3,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11854499-1675278776_jpg.rf.d11708c665328736384a63770163065f.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11854499-1675278776_jpg.rf.d11708c665328736384a63770163065f.jpg,True,3a2bc3be3454a61994a00f6140320259,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11645570-3722521104_jpg.rf.ff04d4e2c9f86ecae92d32bb640ad91a.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11645570-3722521104_jpg.rf.ff04d4e2c9f86ecae92d32bb640ad91a.jpg,True,72df7491c6136427620e8ee80e19a3b5,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11559706-1152038535_jpg.rf.85d8f878f56cdbf70ff5815cff4d4855.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11559706-1152038535_jpg.rf.85d8f878f56cdbf70ff5815cff4d4855.jpg,True,a758f76495c31f995e840696f4ea4f7a,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11444815-1768889184_jpg.rf.6e17f6206d0c5aa021d4be96eaff2800.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11444815-1768889184_jpg.rf.6e17f6206d0c5aa021d4be96eaff2800.jpg,True,35d42e79d3e8154f55c41b26aef835b8,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11840044-541309698_jpg.rf.5dccd21a9965e19a752260c0ad902565.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11840044-541309698_jpg.rf.5dccd21a9965e19a752260c0ad902565.jpg,True,3d1a84285285faca633abf867a177fac,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11248678-46293428_jpg.rf.e3bb55f28e1e13d9e102d2c9ed514020.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11248678-46293428_jpg.rf.e3bb55f28e1e13d9e102d2c9ed514020.jpg,True,bf379b6838954cf41a5d4b4172ada216,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12204702-1799409483_jpg.rf.c1de6f52d2ca5c548ae71e0bb141aa2b.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12204702-1799409483_jpg.rf.c1de6f52d2ca5c548ae71e0bb141aa2b.jpg,True,f05822171e01121e8527a832a98ccc1d,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11690946-2258008568_jpg.rf.810503e3031aa03333c59978bb6758a2.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11690946-2258008568_jpg.rf.810503e3031aa03333c59978bb6758a2.jpg,True,cf0ddae3fe4375d038e536a7736e3f6d,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11465358-3130772347_jpg.rf.3d697bed30d6a47e881a488c4f154326.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11465358-3130772347_jpg.rf.3d697bed30d6a47e881a488c4f154326.jpg,True,80c5c3a7bbecee94a02e69f47a4c9329,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12247553-2298128299_jpg.rf.eb5295621b54399dfc72e1702f5d33bb.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12247553-2298128299_jpg.rf.eb5295621b54399dfc72e1702f5d33bb.jpg,True,c8786c2542994b4bcd0c1be8315d03f5,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12069731-302033310_jpg.rf.04e710504eb12c66e7add5ae49c465ea.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12069731-302033310_jpg.rf.04e710504eb12c66e7add5ae49c465ea.jpg,True,370a09db5ca76bc9f30fd14cbe640006,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11531171-2518458055_jpg.rf.e6af78d02b9718230195993d386dc4aa.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11531171-2518458055_jpg.rf.e6af78d02b9718230195993d386dc4aa.jpg,True,606648343e7f5b01a5a3b760920da01b,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12091945-2302552037_jpg.rf.0bb5ba2989a29ce30738adb23eb97fc6.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12091945-2302552037_jpg.rf.0bb5ba2989a29ce30738adb23eb97fc6.jpg,True,db14674e2f1c6d2d3bfbe440245239cd,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11674585-2129617958_jpg.rf.c36ad09eb7da2eeadfa4506aee4cf339.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11674585-2129617958_jpg.rf.c36ad09eb7da2eeadfa4506aee4cf339.jpg,True,d686e623cc5e976e050fa4ee357e6f1c,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12026471-1818471252_jpg.rf.082c9bd48a6a9d75bc0cc93a03e36d10.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12026471-1818471252_jpg.rf.082c9bd48a6a9d75bc0cc93a03e36d10.jpg,True,97afa2ecc1b7951959e97628fa8e2e0c,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11711429-2857536415_jpg.rf.aa0f5548818ec316fb184b40fa091271.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11711429-2857536415_jpg.rf.aa0f5548818ec316fb184b40fa091271.jpg,True,2987e9d3266d5364b5290989c9b714de,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11522581-1739265486_jpg.rf.791ccf599d8f45c2934b8ee42ceb6aa2.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11522581-1739265486_jpg.rf.791ccf599d8f45c2934b8ee42ceb6aa2.jpg,True,9b6b19825566d44af10340910a973dc1,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11869083-2195840019_jpg.rf.3c80fbf8d3a32af6149b644fa827c80c.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11869083-2195840019_jpg.rf.3c80fbf8d3a32af6149b644fa827c80c.jpg,True,ee068dd1aabaa21dd0595d0e31cd3c28,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11783171-584534727_jpg.rf.4f7ae16f2360afbf11b29083bb2f2f88.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11783171-584534727_jpg.rf.4f7ae16f2360afbf11b29083bb2f2f88.jpg,True,e61e3789dd8696e7035c5456222c4faf,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11496391-3057227221_jpg.rf.595b026c955c84399656eaab075cb499.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11496391-3057227221_jpg.rf.595b026c955c84399656eaab075cb499.jpg,True,c21d20da1ca7353a6b798d3e39d958b8,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11745854-3235610655_jpg.rf.69705af09a21d72f8d96dfc7db04e608.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11745854-3235610655_jpg.rf.69705af09a21d72f8d96dfc7db04e608.jpg,True,fa0504618e1fa4eb7b6317fa02c6148e,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11231931-244436029_jpg.rf.328eedaa896a5116398bb47c1d9dc512.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11231931-244436029_jpg.rf.328eedaa896a5116398bb47c1d9dc512.jpg,True,bb3e1e1fc92709798e1e5958f50be795,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11424311-3378537076_jpg.rf.c9100c0dd5ee5e1f1e5ca73a820d5175.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11424311-3378537076_jpg.rf.c9100c0dd5ee5e1f1e5ca73a820d5175.jpg,True,8e2f8812b503f53a006f4261d52f8562,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11883107-3838515861_jpg.rf.a1917ecb629acbe08843549eea45d0a0.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11883107-3838515861_jpg.rf.a1917ecb629acbe08843549eea45d0a0.jpg,True,9acd867d5f6e892ae44b4bb2790963a2,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11231930-2281207210_jpg.rf.02db1b1c2aeeb8a288519de38bafbe94.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11231930-2281207210_jpg.rf.02db1b1c2aeeb8a288519de38bafbe94.jpg,True,f067def2b0e19703779015ffbe1aa100,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12098234-2685421873_jpg.rf.91ae0ef85e375d6708d13ef62b7c6554.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12098234-2685421873_jpg.rf.91ae0ef85e375d6708d13ef62b7c6554.jpg,True,d9d8d28ec37c81cffe552a55b503d4d3,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11547437-2200788460_jpg.rf.90b041e94f4ac46a3af781514ccf347d.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11547437-2200788460_jpg.rf.90b041e94f4ac46a3af781514ccf347d.jpg,True,c7bd00520940ed01df1e89c0ee94fcc3,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12061273-4286395140_jpg.rf.0d70cfe02135a34e51dfe7800b3c59ae.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12061273-4286395140_jpg.rf.0d70cfe02135a34e51dfe7800b3c59ae.jpg,True,5cff1b31614270f13f9eb01e8a3e90bb,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11231811-4100847006_jpg.rf.a5c56844afd6ab7d56ef4c5db4aed3db.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11231811-4100847006_jpg.rf.a5c56844afd6ab7d56ef4c5db4aed3db.jpg,True,e78cbd29a3425fd66c57bf76eaf70545,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11955058-2163923705_jpg.rf.e0befcd30bf2b8441645087d3e8ba82b.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11955058-2163923705_jpg.rf.e0befcd30bf2b8441645087d3e8ba82b.jpg,True,5c674eddac0ffd3c8ee2c3bcac6e09b2,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11287176-3225643976_jpg.rf.326313709a0dcc7033f05f897c42c965.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11287176-3225643976_jpg.rf.326313709a0dcc7033f05f897c42c965.jpg,True,082d04f53614de65e39876e1668222ad,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11788807-4057595153_jpg.rf.4c2c44b83e7328365ccf8d6f92c51474.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11788807-4057595153_jpg.rf.4c2c44b83e7328365ccf8d6f92c51474.jpg,True,f99d5f1f0005a723d66fc510cd33d5a8,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11809461-1172928776_jpg.rf.119d208db129fa90be034831e1384b23_copy72.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11809461-1172928776_jpg.rf.119d208db129fa90be034831e1384b23_copy72.jpg,True,608bcb0eb687a4568269a3287d8cb2dd,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11652070-4182390244_jpg.rf.4457390e74925ed1494014137ba3411c.jpg,non_fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11652070-4182390244_jpg.rf.4457390e74925ed1494014137ba3411c.jpg,True,7677318444899d3aac2b63815e61ebbc,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11793289-1054181249_jpg.rf.1f451beb7a0cedb74263b8352d71cc0c.jpg,non_fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11793289-1054181249_jpg.rf.1f451beb7a0cedb74263b8352d71cc0c.jpg,True,815da53dacd67188c7ac1839c6f22ef0,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11860537-1006585905_jpg.rf.d465b785c86c6f1213160862dc31d313.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11860537-1006585905_jpg.rf.d465b785c86c6f1213160862dc31d313.jpg,True,6a081dcbfaca63808b6656d6e7d6afce,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11450999-954658079_jpg.rf.bc7e65b430261251b9ebb3cba92525a1.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11450999-954658079_jpg.rf.bc7e65b430261251b9ebb3cba92525a1.jpg,True,96016d9b43bb05580a1c25f35bd873ff,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11961242-1532616665_jpg.rf.1b0111f5542143a98fa45636c137fd55.jpg,non_fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11961242-1532616665_jpg.rf.1b0111f5542143a98fa45636c137fd55.jpg,True,2081eee5d63f0a3a223644c1a30ebddf,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11459124-3081951457_jpg.rf.b350ca7764ecb04698425418498e678b.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11459124-3081951457_jpg.rf.b350ca7764ecb04698425418498e678b.jpg,True,cd1903d47326b05db5e06dca2d6139ac,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11920341-703913032_jpg.rf.bf8b10e272dfb2937cb674a335ab9315.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11920341-703913032_jpg.rf.bf8b10e272dfb2937cb674a335ab9315.jpg,True,e434470cf0392b39cb1c54f72195e035,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11666332-3381857539_jpg.rf.c5fb2b9c6e185c91f83f34d85f2677f5.jpg,non_fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11666332-3381857539_jpg.rf.c5fb2b9c6e185c91f83f34d85f2677f5.jpg,True,40b1622e135393571c7b3bd49c952ebf,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11660213-3393493137_jpg.rf.5ded581f6c282e1867c9937410a5644b.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11660213-3393493137_jpg.rf.5ded581f6c282e1867c9937410a5644b.jpg,True,c2c62c8d6227dd64fc600f7c327e01bb,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11373070-218115582_jpg.rf.7b4acfae20a36cf54bbe271e67bba36f.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11373070-218115582_jpg.rf.7b4acfae20a36cf54bbe271e67bba36f.jpg,True,242acd627f6b551a524fe6e328e1bd97,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11250239-1365315194_jpg.rf.0cdc20d3f4d3f60d0dbdcb12dd084994.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11250239-1365315194_jpg.rf.0cdc20d3f4d3f60d0dbdcb12dd084994.jpg,True,a17d39c57b686ac4ad55573e1e21c7aa,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11363283-2031657934_jpg.rf.168020f106641cd7a1cd1306bd391214.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11363283-2031657934_jpg.rf.168020f106641cd7a1cd1306bd391214.jpg,True,51f9b8be0bf34a55c0202f60ce42db49,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11956728-2163710148_jpg.rf.fc5d2fa7ebf4d3eeb7d87dfbdb3b1518.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11956728-2163710148_jpg.rf.fc5d2fa7ebf4d3eeb7d87dfbdb3b1518.jpg,True,1a3eba3e67854f0e1d66926adae1ee88,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11682544-2547130032_jpg.rf.900644ac0dcdb1cf9768dde0ebf8dfa3_copy110.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11682544-2547130032_jpg.rf.900644ac0dcdb1cf9768dde0ebf8dfa3_copy110.jpg,True,575b7f52b85875269171800c0cf595a5,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11545554-554190921_jpg.rf.e92f376f67d288a04b0cd259846ac900.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11545554-554190921_jpg.rf.e92f376f67d288a04b0cd259846ac900.jpg,True,a165485275467824b56eda877163331b,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11649643-1949360716_jpg.rf.41d9a18d6e00e041433a8c62d7b24233.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11649643-1949360716_jpg.rf.41d9a18d6e00e041433a8c62d7b24233.jpg,True,19d2080788399eaca20ac2ee76db0bf4,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11768512-2817701314_jpg.rf.9607cd5691bbaa8c3cafb3ea1b94b9a7_copy106.jpg,fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-11768512-2817701314_jpg.rf.9607cd5691bbaa8c3cafb3ea1b94b9a7_copy106.jpg,True,93f4d477fb4919c0ee46417e44fcfba3,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12003873-3607769666_jpg.rf.6a9e9d776288b290d23e39645deb6ec2.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-12003873-3607769666_jpg.rf.6a9e9d776288b290d23e39645deb6ec2.jpg,True,ada1e457b9406994992fc394122c98ef,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/fibroid/Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11575958-3133163811_jpg.rf.445bef5a00ac157468176a09fcc3595c_copy181.jpg,fibroid,Uterine fibroid dataset_1-2-826-0-1-3680043-2-461-11575958-3133163811_jpg.rf.445bef5a00ac157468176a09fcc3595c_copy181.jpg,True,c0332ae3f507d4d0c159ff3180d621ab,train
/root/.cache/kagglehub/datasets/aureenblessingharazi/fibroid-ultrascans/versions/1/combinedataset/non_fibroid/Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12024445-2215698173_jpg.rf.3b867380ee6d5ba35610fc29d8df855b.jpg,non_fibroid,Uterine fibroid.v1i.yolov8_1-2-826-0-1-3680043-2-461-12024445-2215698173_jpg.rf.3b867380ee6d5ba35610fc29d8df855b.jpg,True,9c1c4aed03194dfc02e149563d387369,train
